"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s"
2861,礼包使者,48,4,4139,4639,4839,3001,3041,3081,-1
2862,洗翔玄,48,4,4239,4639,4839,3001,3021,3091,-1
2863,无法抗拒,48,4,4039,4639,4839,3001,3031,3061,-1
2864,守护々木,48,4,4139,4639,4839,3001,3011,3071,-1
2865,好的哦啊,48,4,4239,4639,4839,3001,3041,3081,-1
2866,风暗丶死,48,4,4339,4739,4939,3501,3541,3571,-1
2867,明月傲鸣,48,4,4439,4739,4939,3501,3521,3601,-1
2868,开放客人们,48,4,4539,4739,4939,3501,3511,3591,-1
2869,黑暗钩魂,48,4,4339,4739,4939,3501,3531,3561,-1
2870,亚亚意义,48,4,4439,4739,4939,3501,3551,3571,-1
2871,雨兰轻雨,48,5,4239,5039,5239,3001,3031,3061,-1
2872,落寞、陌路,48,5,4039,5039,5239,3001,3011,3071,-1
2873,Y灬H,48,5,4139,5039,5239,3001,3041,3081,-1
2874,信鹏么发,48,5,4239,5039,5239,3001,3021,3091,-1
2875,冰轮丸,48,5,4039,5039,5239,3001,3031,3061,-1
2876,神秘人,48,5,4439,5139,5339,3501,3541,3591,-1
2877,柒闭月,48,5,4539,5139,5339,3501,3521,3561,-1
2878,苍月泣隐,48,5,4339,5139,5339,3501,3511,3571,-1
2879,谁慷慨淋漓,48,5,4439,5139,5339,3501,3531,3601,-1
2880,赫连凌丝,48,5,4539,5139,5339,3501,3551,3591,-1
2881,o夜月o,49,0,140,740,940,1001,1041,1081,-1
2882,香09捄,49,0,240,740,940,1001,1051,1061,-1
2883,吃醋的样子,49,0,340,740,940,1001,1011,1101,-1
2884,无敌肉肉,49,0,140,740,940,1001,1031,1071,-1
2885,墨义蓝韩轩,49,0,240,740,940,1001,1021,1081,-1
2886,细雨无痕,49,0,640,840,1040,1501,1521,1591,-1
2887,AMD龙神,49,0,440,840,1040,1501,1551,1601,-1
2888,忘了却记得,49,0,540,840,1040,1501,1511,1581,-1
2889,妖白冥,49,0,640,840,1040,1501,1531,1561,-1
2890,亚亚丹丹,49,0,440,840,1040,1501,1521,1591,-1
2891,碩宝贝,49,1,240,1140,1340,1001,1041,1101,-1
2892,北斗兼春远,49,1,340,1140,1340,1001,1051,1071,-1
2893,浪费看大门,49,1,140,1140,1340,1001,1011,1081,-1
2894,倪代梅,49,1,240,1140,1340,1001,1031,1061,-1
2895,水木清华,49,1,340,1140,1340,1001,1021,1101,-1
2896,陌上夏怜,49,1,440,1240,1440,1501,1511,1581,-1
2897,佛心小子,49,1,540,1240,1440,1501,1531,1561,-1
2898,水若寒,49,1,640,1240,1440,1501,1521,1591,-1
2899,漂移一族,49,1,440,1240,1440,1501,1551,1601,-1
2900,雨的幻想,49,1,540,1240,1440,1501,1511,1581,-1
2901,黑手灬袭胸,49,2,2240,2640,2840,2001,2041,2071,-1
2902,靈魂の齚,49,2,2040,2640,2840,2001,2051,2081,-1
2903,小小大大,49,2,2140,2640,2840,2001,2011,2091,-1
2904,亚亚谷歌,49,2,2240,2640,2840,2001,2021,2061,-1
2905,了得了么的,49,2,2040,2640,2840,2001,2031,2071,-1
2906,淡淡是香,49,2,2440,2740,2940,2501,2531,2571,-1
2907,云の仙,49,2,2540,2740,2940,2501,2551,2561,-1
2908,扇小仙,49,2,2340,2740,2940,2501,2541,2591,-1
2909,无祭川,49,2,2440,2740,2940,2501,2511,2601,-1
2910,╰★ゞ筱寒,49,2,2540,2740,2940,2501,2531,2571,-1
2911,慢慢酝酿,49,3,2040,3040,3240,2001,2041,2091,-1
2912,春屮拾叁少,49,3,2140,3040,3240,2001,2051,2061,-1
2913,魅之影,49,3,2240,3040,3240,2001,2011,2071,-1
2914,Y0Y0,49,3,2040,3040,3240,2001,2021,2081,-1
2915,猪头?,49,3,2140,3040,3240,2001,2031,2091,-1
2916,战天戟,49,3,2540,3140,3340,2501,2541,2591,-1
2917,素子尘,49,3,2340,3140,3340,2501,2511,2601,-1
2918,葉~v?,49,3,2440,3140,3340,2501,2531,2571,-1
2919,小妹,49,3,2540,3140,3340,2501,2551,2561,-1
2920,传奇猪猪,49,3,2340,3140,3340,2501,2541,2591,-1
2921,灬龙少灬,49,4,4140,4640,4840,3001,3041,3081,-1
2922,陌上乌云,49,4,4240,4640,4840,3001,3021,3091,-1
2923,相信缘份,49,4,4040,4640,4840,3001,3031,3061,-1
2924,剑无量,49,4,4140,4640,4840,3001,3011,3071,-1
2925,朦朦胧胧,49,4,4240,4640,4840,3001,3041,3081,-1
2926,3tys,49,4,4340,4740,4940,3501,3541,3571,-1
2927,岚以彤,49,4,4440,4740,4940,3501,3521,3601,-1
2928,卑微暗恋者,49,4,4540,4740,4940,3501,3511,3591,-1
2929,纪柏尺,49,4,4340,4740,4940,3501,3531,3561,-1
2930,三星在户,49,4,4440,4740,4940,3501,3551,3571,-1
2931,注定灬忧伤,49,5,4240,5040,5240,3001,3031,3061,-1
2932,中年大叔,49,5,4040,5040,5240,3001,3011,3071,-1
2933,看到美女,49,5,4140,5040,5240,3001,3041,3081,-1
2934,°XO酱づ,49,5,4240,5040,5240,3001,3021,3091,-1
2935,伊丶文,49,5,4040,5040,5240,3001,3031,3061,-1
2936,寂静之风,49,5,4440,5140,5340,3501,3541,3591,-1
2937,空洞的眼神,49,5,4540,5140,5340,3501,3521,3561,-1
2938,仁心医圣,49,5,4340,5140,5340,3501,3511,3571,-1
2939,gtsdt,49,5,4440,5140,5340,3501,3531,3601,-1
2940,星辰傲轩,49,5,4540,5140,5340,3501,3551,3591,-1
2941,魔法小仙,50,0,141,741,941,1001,1041,1081,-1
2942,频道里面,50,0,241,741,941,1001,1051,1061,-1
2943,阮隐轩,50,0,341,741,941,1001,1011,1101,-1
2944,肉墩墩,50,0,141,741,941,1001,1031,1071,-1
2945,杀神二世,50,0,241,741,941,1001,1021,1081,-1
2946,魅※影,50,0,641,841,1041,1501,1551,1591,-1
2947,滕影隐,50,0,441,841,1041,1501,1541,1601,-1
2948,亚亚几级,50,0,541,841,1041,1501,1511,1581,-1
2949,尜尜L,50,0,641,841,1041,1501,1531,1561,-1
2950,伤心ぁ泪,50,0,441,841,1041,1501,1521,1591,-1
2951,渔宝宝,50,1,241,1141,1341,1001,1041,1101,-1
2952,天涯占梦数,50,1,341,1141,1341,1001,1051,1071,-1
2953,赵采香也,50,1,141,1141,1341,1001,1011,1081,-1
2954,流星飞雪,50,1,241,1141,1341,1001,1031,1061,-1
2955,墨家小涵,50,1,341,1141,1341,1001,1021,1101,-1
2956,脚丫凉了,50,1,441,1241,1441,1501,1551,1581,-1
2957,沐亦√影,50,1,541,1241,1441,1501,1541,1561,-1
2958,小姊の妍妍,50,1,641,1241,1441,1501,1511,1591,-1
2959,檐前滴水,50,1,441,1241,1441,1501,1531,1601,-1
2960,硬丶梆梆,50,1,541,1241,1441,1501,1521,1581,-1
2961,寂寞随心,50,2,2241,2641,2841,2001,2041,2071,-1
2962,玩冰的,50,2,2041,2641,2841,2001,2051,2081,-1
2963,So漠漠,50,2,2141,2641,2841,2001,2011,2091,-1
2964,门面房飞,50,2,2241,2641,2841,2001,2021,2061,-1
2965,LSAu,50,2,2041,2641,2841,2001,2031,2071,-1
2966,小鱼QQ6,50,2,2441,2741,2941,2501,2551,2571,-1
2967,寒冰手,50,2,2541,2741,2941,2501,2521,2561,-1
2968,暗夜の风暴,50,2,2341,2741,2941,2501,2541,2591,-1
2969,亚亚将军,50,2,2441,2741,2941,2501,2511,2601,-1
2970,半梦半浮生,50,2,2541,2741,2941,2501,2531,2571,-1
2971,亚亚排骨,50,3,2041,3041,3241,2001,2041,2091,-1
2972,乔府小谁2,50,3,2141,3041,3241,2001,2051,2061,-1
2973,古芷暖,50,3,2241,3041,3241,2001,2011,2071,-1
2974,了的么图,50,3,2041,3041,3241,2001,2021,2081,-1
2975,苏堤春晓,50,3,2141,3041,3241,2001,2031,2091,-1
2976,超级单单猪,50,3,2541,3141,3341,2501,2551,2591,-1
2977,风中的承诺,50,3,2341,3141,3341,2501,2521,2601,-1
2978,"陌上""F尚",50,3,2441,3141,3341,2501,2541,2571,-1
2979,Lx露西,50,3,2541,3141,3341,2501,2511,2561,-1
2980,乔府小美,50,3,2341,3141,3341,2501,2531,2591,-1
2981,洗炎岸,50,4,4141,4641,4841,3001,3031,3081,-1
2982,喊我大叔,50,4,4241,4641,4841,3001,3051,3091,-1
2983,路過人間,50,4,4041,4641,4841,3001,3011,3061,-1
2984,年年越溪女,50,4,4141,4641,4841,3001,3041,3071,-1
2985,了大卖场,50,4,4241,4641,4841,3001,3021,3081,-1
2986,竹叶清清,50,4,4341,4741,4941,3501,3541,3571,-1
2987,剑千泪,50,4,4441,4741,4941,3501,3521,3601,-1
2988,龙少爷,50,4,4541,4741,4941,3501,3511,3591,-1
2989,风花雪月,50,4,4341,4741,4941,3501,3531,3561,-1
2990,炼狱之火,50,4,4441,4741,4941,3501,3551,3571,-1
2991,东方影飞,50,5,4241,5041,5241,3001,3031,3061,-1
2992,晴天小飞猪,50,5,4041,5041,5241,3001,3051,3071,-1
2993,笑看风云淡,50,5,4141,5041,5241,3001,3011,3081,-1
2994,忆代天,50,5,4241,5041,5241,3001,3041,3091,-1
2995,找妹子,50,5,4041,5041,5241,3001,3021,3061,-1
2996,南宫英俊,50,5,4441,5141,5341,3501,3541,3591,-1
2997,浅眉微敛,50,5,4541,5141,5341,3501,3521,3561,-1
2998,没落的剑客,50,5,4341,5141,5341,3501,3511,3571,-1
2999,壶可一度,50,5,4441,5141,5341,3501,3531,3601,-1
3000,男侠别跑,50,5,4541,5141,5341,3501,3551,3591,-1
3001,亚亚u哦,51,0,141,741,941,1001,1041,1081,-1
3002,追风无常,51,0,241,741,941,1001,1051,1061,-1
3003,临别的一刻,51,0,341,741,941,1001,1011,1101,-1
3004,我自向天笑,51,0,141,741,941,1001,1031,1071,-1
3005,信鹏秋轩,51,0,241,741,941,1001,1021,1081,-1
3006,东方子风,51,0,641,841,1041,1501,1551,1591,-1
3007,新知遭薄俗,51,0,441,841,1041,1501,1541,1601,-1
3008,池紫陌,51,0,541,841,1041,1501,1511,1581,-1
3009,百合姐,51,0,641,841,1041,1501,1531,1561,-1
3010,华丽的扑倒,51,0,441,841,1041,1501,1521,1591,-1
3011,了的科目,51,1,241,1141,1341,1001,1041,1101,-1
3012,小鱼怕怕,51,1,341,1141,1341,1001,1051,1071,-1
3013,消逝的风,51,1,141,1141,1341,1001,1011,1081,-1
3014,施云鹤,51,1,241,1141,1341,1001,1031,1061,-1
3015,以我之血丶,51,1,341,1141,1341,1001,1021,1101,-1
3016,亚亚哈哈,51,1,441,1241,1441,1501,1551,1581,-1
3017,白风轻,51,1,541,1241,1441,1501,1541,1561,-1
3018,心酸落泪,51,1,641,1241,1441,1501,1511,1591,-1
3019,无所畏惧,51,1,441,1241,1441,1501,1531,1601,-1
3020,破风寒,51,1,541,1241,1441,1501,1521,1581,-1
3021,孤音靖琪,51,2,2241,2641,2841,2001,2041,2071,-1
3022,万贱归一,51,2,2041,2641,2841,2001,2051,2081,-1
3023,高保真,51,2,2141,2641,2841,2001,2011,2091,-1
3024,明月寒扬,51,2,2241,2641,2841,2001,2021,2061,-1
3025,都是我的凯,51,2,2041,2641,2841,2001,2031,2071,-1
3026,轩辕岸宇,51,2,2441,2741,2941,2501,2551,2571,-1
3027,打开门,51,2,2541,2741,2941,2501,2521,2561,-1
3028,水香不香,51,2,2341,2741,2941,2501,2541,2591,-1
3029,rayne,51,2,2441,2741,2941,2501,2511,2601,-1
3030,以剑之名,51,2,2541,2741,2941,2501,2531,2571,-1
3031,唐纳德,51,3,2041,3041,3241,2001,2041,2091,-1
3032,艾斯老K,51,3,2141,3041,3241,2001,2051,2061,-1
3033,马常勤,51,3,2241,3041,3241,2001,2011,2071,-1
3034,璀璨刀光,51,3,2041,3041,3241,2001,2021,2081,-1
3035,离别々莫羽,51,3,2141,3041,3241,2001,2031,2091,-1
3036,大林子,51,3,2541,3141,3341,2501,2551,2591,-1
3037,按摩小妹,51,3,2341,3141,3341,2501,2521,2601,-1
3038,轩辕问天,51,3,2441,3141,3341,2501,2541,2571,-1
3039,信鹏绿芷,51,3,2541,3141,3341,2501,2511,2561,-1
3040,LO旭VE,51,3,2341,3141,3341,2501,2531,2591,-1
3041,厮灬守丨,51,4,4141,4641,4841,3001,3031,3081,-1
3042,心和心,51,4,4241,4641,4841,3001,3051,3091,-1
3043,亚亚意5,51,4,4041,4641,4841,3001,3011,3061,-1
3044,皇甫寒苍,51,4,4141,4641,4841,3001,3041,3071,-1
3045,风之炫舞,51,4,4241,4641,4841,3001,3021,3081,-1
3046,小小鱼儿,51,4,4341,4741,4941,3501,3541,3571,-1
3047,x占戈x,51,4,4441,4741,4941,3501,3521,3601,-1
3048,亚亚QQ,51,4,4541,4741,4941,3501,3511,3591,-1
3049,音铩浩文,51,4,4341,4741,4941,3501,3531,3561,-1
3050,裇V過麮,51,4,4441,4741,4941,3501,3551,3571,-1
3051,音轩霖,51,5,4241,5041,5241,3001,3031,3061,-1
3052,音铩温羽,51,5,4041,5041,5241,3001,3051,3071,-1
3053,孤独跑位,51,5,4141,5041,5241,3001,3011,3081,-1
3054,泷泽萝?,51,5,4241,5041,5241,3001,3041,3091,-1
3055,百里无邪,51,5,4041,5041,5241,3001,3021,3061,-1
3056,夜航东东,51,5,4441,5141,5341,3501,3541,3591,-1
3057,传奇啪啪,51,5,4541,5141,5341,3501,3521,3561,-1
3058,烟雨小沫,51,5,4341,5141,5341,3501,3511,3571,-1
3059,司马夜尘,51,5,4441,5141,5341,3501,3531,3601,-1
3060,北邙扬桑,51,5,4541,5141,5341,3501,3551,3591,-1
3061,信鹏木易宗,52,0,142,742,942,1001,1041,1081,-1
3062,佛笑天,52,0,242,742,942,1001,1051,1061,-1
3063,宝程贝儿,52,0,342,742,942,1001,1011,1101,-1
3064,★丶回眸灬,52,0,142,742,942,1001,1031,1071,-1
3065,墨义创影,52,0,242,742,942,1001,1021,1081,-1
3066,一剑戮天,52,0,642,842,1042,1501,1551,1591,-1
3067,丿楠灬?天,52,0,442,842,1042,1501,1541,1601,-1
3068,丢失的遗憾,52,0,542,842,1042,1501,1511,1581,-1
3069,南宫银冥,52,0,642,842,1042,1501,1531,1561,-1
3070,重装红狼,52,0,442,842,1042,1501,1521,1591,-1
3071,大还丹好,52,1,242,1142,1342,1001,1041,1101,-1
3072,肾虚道长,52,1,342,1142,1342,1001,1051,1071,-1
3073,奢生的爱,52,1,142,1142,1342,1001,1011,1081,-1
3074,尉迟宗,52,1,242,1142,1342,1001,1031,1061,-1
3075,夏夏の米果,52,1,342,1142,1342,1001,1021,1101,-1
3076,墨义梁东东,52,1,442,1242,1442,1501,1551,1581,-1
3077,乌骨鸡,52,1,542,1242,1442,1501,1541,1561,-1
3078,轩辕紫霜,52,1,642,1242,1442,1501,1511,1591,-1
3079,默名其妙,52,1,442,1242,1442,1501,1531,1601,-1
3080,小§潴,52,1,542,1242,1442,1501,1521,1581,-1
3081,冷沫轩,52,2,2242,2642,2842,2001,2041,2071,-1
3082,降龙①⑧掌,52,2,2042,2642,2842,2001,2051,2081,-1
3083,易侯翊,52,2,2142,2642,2842,2001,2011,2091,-1
3084,冷面佛心,52,2,2242,2642,2842,2001,2021,2061,-1
3085,墨羽宇玄,52,2,2042,2642,2842,2001,2031,2071,-1
3086,苍龙崖,52,2,2442,2742,2942,2501,2551,2571,-1
3087,念往昔伊,52,2,2542,2742,2942,2501,2521,2561,-1
3088,炫舞飞扬,52,2,2342,2742,2942,2501,2541,2591,-1
3089,韩宇轩,52,2,2442,2742,2942,2501,2511,2601,-1
3090,司马沐悟,52,2,2542,2742,2942,2501,2531,2571,-1
3091,冷暖芷,52,3,2042,3042,3242,2001,2041,2091,-1
3092,朝夕的快乐,52,3,2142,3042,3242,2001,2051,2061,-1
3093,星辰殇木,52,3,2242,3042,3242,2001,2011,2071,-1
3094,蔺梦菲,52,3,2042,3042,3242,2001,2021,2081,-1
3095,魔魇之魅影,52,3,2142,3042,3242,2001,2031,2091,-1
3096,墨义林蕊茹,52,3,2542,3142,3342,2501,2551,2591,-1
3097,潇湘浩柏,52,3,2342,3142,3342,2501,2521,2601,-1
3098,若你碰到他,52,3,2442,3142,3342,2501,2541,2571,-1
3099,白¤板,52,3,2542,3142,3342,2501,2511,2561,-1
3100,度化无悔,52,3,2342,3142,3342,2501,2531,2591,-1
3101,杜梅雪雨,52,4,4142,4642,4842,3001,3031,3081,-1
3102,亚亚还好,52,4,4242,4642,4842,3001,3051,3091,-1
3103,冷月铭,52,4,4042,4642,4842,3001,3011,3061,-1
3104,战火缥缈,52,4,4142,4642,4842,3001,3041,3071,-1
3105,几方面,52,4,4242,4642,4842,3001,3021,3081,-1
3106,幻月药药,52,4,4342,4742,4942,3501,3541,3571,-1
3107,傲炎3,52,4,4442,4742,4942,3501,3521,3601,-1
3108,艾斯珂妮亚,52,4,4542,4742,4942,3501,3511,3591,-1
3109,无心琉璃,52,4,4342,4742,4942,3501,3531,3561,-1
3110,花谢未开,52,4,4442,4742,4942,3501,3551,3571,-1
3111,歌亦是曲,52,5,4242,5042,5242,3001,3031,3061,-1
3112,秦宛儿,52,5,4042,5042,5242,3001,3051,3071,-1
3113,她很美,52,5,4142,5042,5242,3001,3011,3081,-1
3114,去你妹,52,5,4242,5042,5242,3001,3041,3091,-1
3115,冷沧云,52,5,4042,5042,5242,3001,3021,3061,-1
3116,红¤中,52,5,4442,5142,5342,3501,3541,3591,-1
3117,端木凌兰,52,5,4542,5142,5342,3501,3521,3561,-1
3118,菊香皓月,52,5,4342,5142,5342,3501,3511,3571,-1
3119,倪平灵,52,5,4442,5142,5342,3501,3531,3601,-1
3120,焦糖布丁,52,5,4542,5142,5342,3501,3551,3591,-1
3121,云龙虚灵,53,0,143,743,943,1001,1041,1081,-1
3122,事后的感觉,53,0,243,743,943,1001,1051,1061,-1
3123, 啼?,53,0,343,743,943,1001,1011,1101,-1
3124,夜航风铃,53,0,143,743,943,1001,1031,1071,-1
3125,QD晴天,53,0,243,743,943,1001,1021,1081,-1
3126,歌鸣一时,53,0,643,843,1043,1501,1551,1591,-1
3127,糯米菇凉,53,0,443,843,1043,1501,1541,1601,-1
3128,亚亚蜜儿,53,0,543,843,1043,1501,1511,1581,-1
3129,暴血的饭团,53,0,643,843,1043,1501,1531,1561,-1
3130,传奇小子,53,0,443,843,1043,1501,1521,1591,-1
3131,垂死的天使,53,1,243,1143,1343,1001,1041,1101,-1
3132,鬼才郭嘉,53,1,343,1143,1343,1001,1051,1071,-1
3133,千若岚羽,53,1,143,1143,1343,1001,1011,1081,-1
3134,墨义彩虹,53,1,243,1143,1343,1001,1031,1061,-1
3135,冷面佛牙,53,1,343,1143,1343,1001,1021,1101,-1
3136,墨羽北枫,53,1,443,1243,1443,1501,1551,1581,-1
3137,独敲初夜磬,53,1,543,1243,1443,1501,1541,1561,-1
3138,越冰蝶,53,1,643,1243,1443,1501,1511,1591,-1
3139,泪滴の妖娆,53,1,443,1243,1443,1501,1531,1601,-1
3140,大湿胸,53,1,543,1243,1443,1501,1521,1581,-1
3141,柔情似水,53,2,2243,2643,2843,2001,2041,2071,-1
3142,舞宇枫,53,2,2043,2643,2843,2001,2051,2081,-1
3143,风夜星城,53,2,2143,2643,2843,2001,2011,2091,-1
3144,魔幻神龙,53,2,2243,2643,2843,2001,2021,2061,-1
3145,传奇姑娘,53,2,2043,2643,2843,2001,2031,2071,-1
3146,华丽的过去,53,2,2443,2743,2943,2501,2551,2571,-1
3147,月秋痕,53,2,2543,2743,2943,2501,2521,2561,-1
3148,DS册纳,53,2,2343,2743,2943,2501,2541,2591,-1
3149,怒吼的青春,53,2,2443,2743,2943,2501,2511,2601,-1
3150,神部林侯,53,2,2543,2743,2943,2501,2531,2571,-1
3151,相思比梦长,53,3,2043,3043,3243,2001,2041,2091,-1
3152,云过凡尘,53,3,2143,3043,3243,2001,2051,2061,-1
3153,丿R璦曦?,53,3,2243,3043,3243,2001,2011,2071,-1
3154,名剑浪子,53,3,2043,3043,3243,2001,2021,2081,-1
3155,塔克西豆豆,53,3,2143,3043,3243,2001,2031,2091,-1
3156,君子灬,53,3,2543,3143,3343,2501,2551,2591,-1
3157,紫色小美,53,3,2343,3143,3343,2501,2521,2601,-1
3158,风尘孤迟,53,3,2443,3143,3343,2501,2541,2571,-1
3159,潇湘颜羽,53,3,2543,3143,3343,2501,2511,2561,-1
3160,华丽的奶爸,53,3,2343,3143,3343,2501,2531,2591,-1
3161,虚拟世界,53,4,4143,4643,4843,3001,3031,3081,-1
3162,夜航缓缓,53,4,4243,4643,4843,3001,3051,3091,-1
3163,猫头鹰,53,4,4043,4643,4843,3001,3011,3061,-1
3164,一走二颤抖,53,4,4143,4643,4843,3001,3041,3071,-1
3165,静夜思,53,4,4243,4643,4843,3001,3021,3081,-1
3166,尉迟云桀,53,4,4343,4743,4943,3501,3541,3571,-1
3167,幻灭小四,53,4,4443,4743,4943,3501,3521,3601,-1
3168,天赐良X,53,4,4543,4743,4943,3501,3511,3591,-1
3169,墨义紫月,53,4,4343,4743,4943,3501,3531,3561,-1
3170,冻结的爱,53,4,4443,4743,4943,3501,3551,3571,-1
3171,风逝之回忆,53,5,4243,5043,5243,3001,3031,3061,-1
3172,伊天曼,53,5,4043,5043,5243,3001,3051,3071,-1
3173,晏冰珍,53,5,4143,5043,5243,3001,3011,3081,-1
3174,一半风格,53,5,4243,5043,5243,3001,3041,3091,-1
3175,勿相思,53,5,4043,5043,5243,3001,3021,3061,-1
3176,含着泪奔走,53,5,4443,5143,5343,3501,3541,3591,-1
3177,无穷尽完美,53,5,4543,5143,5343,3501,3521,3561,-1
3178,王者定乾坤,53,5,4343,5143,5343,3501,3511,3571,-1
3179,无聊人,53,5,4443,5143,5343,3501,3531,3601,-1
3180,听谁在唱歌,53,5,4543,5143,5343,3501,3551,3591,-1
3181,低调奢华,54,0,144,744,944,1001,1041,1081,-1
3182,音铩伊德,54,0,244,744,944,1001,1051,1061,-1
3183,穿起计哦,54,0,344,744,944,1001,1011,1101,-1
3184,水雨双,54,0,144,744,944,1001,1031,1071,-1
3185,欠你一滴泪,54,0,244,744,944,1001,1021,1081,-1
3186,终身美丽,54,0,644,844,1044,1501,1551,1591,-1
3187,无聊少侠,54,0,444,844,1044,1501,1541,1601,-1
3188,剪刀石头布,54,0,544,844,1044,1501,1511,1581,-1
3189,黑色あ幽默,54,0,644,844,1044,1501,1531,1561,-1
3190,皇极浅秘,54,0,444,844,1044,1501,1521,1591,-1
3191,祭恶魔,54,1,244,1144,1344,1001,1041,1101,-1
3192,仇黑曼,54,1,344,1144,1344,1001,1051,1071,-1
3193,⑧吻V婧姊,54,1,144,1144,1344,1001,1011,1081,-1
3194,绝色幽梦,54,1,244,1144,1344,1001,1031,1061,-1
3195,传奇即开,54,1,344,1144,1344,1001,1021,1101,-1
3196,苍秋扬,54,1,444,1244,1444,1501,1551,1581,-1
3197,请叫我AK,54,1,544,1244,1444,1501,1541,1561,-1
3198,低调嚣张,54,1,644,1244,1444,1501,1511,1591,-1
3199,DS卧槽,54,1,444,1244,1444,1501,1531,1601,-1
3200,彩泡沫,54,1,544,1244,1444,1501,1521,1581,-1
3201,司马傲然,54,2,2244,2644,2844,2001,2041,2071,-1
3202,雪雨逸风,54,2,2044,2644,2844,2001,2051,2081,-1
3203,索龙手,54,2,2144,2644,2844,2001,2011,2091,-1
3204,⑧吻V强哥,54,2,2244,2644,2844,2001,2021,2061,-1
3205,古烈宇佑,54,2,2044,2644,2844,2001,2031,2071,-1
3206,二重黑死蝶,54,2,2444,2744,2944,2501,2551,2571,-1
3207,路人乙丶,54,2,2544,2744,2944,2501,2521,2561,-1
3208,梦幻爱,54,2,2344,2744,2944,2501,2541,2591,-1
3209,骆炎澈,54,2,2444,2744,2944,2501,2511,2601,-1
3210,独孤峻逸,54,2,2544,2744,2944,2501,2531,2571,-1
3211,欢愉间隙,54,3,2044,3044,3244,2001,2041,2091,-1
3212,丿豆?丶,54,3,2144,3044,3244,2001,2051,2061,-1
3213,北邙佑痕,54,3,2244,3044,3244,2001,2011,2071,-1
3214,亚亚啊啊啊,54,3,2044,3044,3244,2001,2021,2081,-1
3215,ゞ嫁﹏,54,3,2144,3044,3244,2001,2031,2091,-1
3216,幸妹儿,54,3,2544,3144,3344,2501,2551,2591,-1
3217,轩辕炎霖,54,3,2344,3144,3344,2501,2521,2601,-1
3218,爱情游戏,54,3,2444,3144,3344,2501,2541,2571,-1
3219,周三2,54,3,2544,3144,3344,2501,2511,2561,-1
3220,空城伤ゞ,54,3,2344,3144,3344,2501,2531,2591,-1
3221,浅朵然,54,4,4144,4644,4844,3001,3031,3081,-1
3222,夜临丶月现,54,4,4244,4644,4844,3001,3051,3091,-1
3223,?袄?,54,4,4044,4644,4844,3001,3011,3061,-1
3224,央澈星辰,54,4,4144,4644,4844,3001,3041,3071,-1
3225,三林小嗲比,54,4,4244,4644,4844,3001,3021,3081,-1
3226,陌上花开,54,4,4344,4744,4944,3501,3541,3571,-1
3227,小油条,54,4,4444,4744,4944,3501,3521,3601,-1
3228,天天小魔王,54,4,4544,4744,4944,3501,3511,3591,-1
3229,暮尘易烈,54,4,4344,4744,4944,3501,3531,3561,-1
3230,ˉ柠檬,54,4,4444,4744,4944,3501,3551,3571,-1
3231,瑟少崖,54,5,4244,5044,5244,3001,3031,3061,-1
3232,﹏幕落流年,54,5,4044,5044,5244,3001,3051,3071,-1
3233,东方安青,54,5,4144,5044,5244,3001,3011,3081,-1
3234,传奇11,54,5,4244,5044,5244,3001,3041,3091,-1
3235, H 芊,54,5,4044,5044,5244,3001,3021,3061,-1
3236,蓝冰蝶,54,5,4444,5144,5344,3501,3541,3591,-1
3237,风中寒月,54,5,4544,5144,5344,3501,3521,3561,-1
3238,信鹏邱寒,54,5,4344,5144,5344,3501,3511,3571,-1
3239,无耻的回忆,54,5,4444,5144,5344,3501,3531,3601,-1
3240,熏黛丶,54,5,4544,5144,5344,3501,3551,3591,-1
3241,学府宾枫,55,0,145,745,945,1001,1041,1101,-1
3242,天域丶暗,55,0,245,745,945,1001,1051,1091,-1
3243,和天下,55,0,345,745,945,1001,1011,1071,-1
3244,庚北夜,55,0,145,745,945,1001,1031,1081,-1
3245,人间四月天,55,0,245,745,945,1001,1021,1061,-1
3246,传奇12,55,0,645,845,1045,1501,1551,1591,-1
3247,苍月雨泽,55,0,445,845,1045,1501,1541,1601,-1
3248,い蛐蛐丶B,55,0,545,845,1045,1501,1511,1581,-1
3249,Sean,55,0,645,845,1045,1501,1531,1561,-1
3250,信鹏映寒,55,0,445,845,1045,1501,1521,1591,-1
3251,梦花羽,55,1,245,1145,1345,1001,1041,1101,-1
3252,龙三少,55,1,345,1145,1345,1001,1051,1091,-1
3253,花谢已开,55,1,145,1145,1345,1001,1011,1071,-1
3254,恋灬殇,55,1,245,1145,1345,1001,1031,1081,-1
3255,施主来一卦,55,1,345,1145,1345,1001,1021,1061,-1
3256,景小轩,55,1,445,1245,1445,1501,1551,1581,-1
3257,凛然の硝烟,55,1,545,1245,1445,1501,1541,1561,-1
3258,遗世迷离,55,1,645,1245,1445,1501,1511,1591,-1
3259,开心→童少,55,1,445,1245,1445,1501,1531,1601,-1
3260,浩言独尊,55,1,545,1245,1445,1501,1521,1581,-1
