"Id
===
Id
===
int-s","名称
===
Name
===
string-s","等级
===
Level
===
int-s","模型Id
===
AvatarId
===
int-s","主角站位
===
Position
===
int-s","装备Id0
===
EquipId0
===
int-s","装备Id1
===
EquipId1
===
int-s","装备Id2
===
EquipId2
===
int-s","技能Id0
===
SkillId0
===
int-s","技能Id1
===
SkillId1
===
int-s","技能Id2
===
SkillId2
===
int-s","技能Id3
===
SkillId3
===
int-s","宠物配置0.类型
===
PetConfig0.Type
===
int-cs","宠物配置0.等级
===
PetConfig0.Level
===
int-cs","宠物配置0.站位
===
PetConfig0.Position
===
int-cs","宠物配置1.类型
===
PetConfig1.Type
===
int-cs","宠物配置1.等级
===
PetConfig1.Level
===
int-cs","宠物配置1.站位
===
PetConfig1.Position
===
int-cs","宠物配置2.类型
===
PetConfig2.Type
===
int-cs","宠物配置2.等级
===
PetConfig2.Level
===
int-cs","宠物配置2.站位
===
PetConfig2.Position
===
int-cs","宠物配置3.类型
===
PetConfig3.Type
===
int-cs","宠物配置3.等级
===
PetConfig3.Level
===
int-cs","宠物配置3.站位
===
PetConfig3.Position
===
int-cs"
2540,卡路里,21,1,3,518,1218,1418,1501,1511,1581,-1,62141,19,5,51221,20,9,53921,21,11,-1,-1,-1
2541,LOL菊花,21,1,1,318,1118,1318,1001,1021,1071,-1,61141,21,7,61743,21,9,54521,19,11,-1,-1,-1
2542,无敌天尊,21,2,1,4018,5018,5218,3001,3011,3071,-1,61643,21,3,61742,21,7,52721,18,9,-1,-1,-1
2543,舒米的背影,21,2,5,2218,2618,2818,2001,2031,2061,-1,62043,21,3,61141,18,9,62141,19,11,-1,-1,-1
2544,无尽风暴,21,0,5,618,818,1018,1501,1511,1581,-1,60543,20,7,60441,18,9,60343,21,11,-1,-1,-1
2545,北神冷冷,21,3,5,2018,3018,3218,2001,2011,2071,-1,61742,20,7,60541,21,9,52621,19,11,-1,-1,-1
2546,滕侯炎,21,0,1,118,718,918,1001,1011,1081,-1,61141,20,7,60441,19,9,61742,20,11,-1,-1,-1
2547,雅倩的故事,21,0,3,518,818,1018,1501,1511,1581,-1,54521,19,5,54821,20,9,52721,19,11,-1,-1,-1
2548,开盟南男,21,1,1,218,1118,1318,1001,1031,1071,-1,53021,20,7,55421,19,9,51021,21,11,-1,-1,-1
2549,开盟南女,21,1,3,518,1218,1418,1501,1511,1581,-1,51021,18,5,54821,21,9,52921,21,11,-1,-1,-1
2550,满姬雪,21,0,5,418,818,1018,1501,1511,1581,-1,62042,21,7,51821,18,9,52321,19,11,-1,-1,-1
2551,无知的,21,1,3,318,1118,1318,1001,1021,1081,-1,54721,18,1,51021,21,7,52521,20,9,-1,-1,-1
2552,下村雨天,21,2,1,4118,4618,4818,3001,3041,3071,-1,61642,18,3,62141,20,7,52921,18,9,-1,-1,-1
2553,斗战圣佛,21,0,3,618,818,1018,1501,1531,1581,-1,61841,21,5,60743,18,9,52821,19,11,-1,-1,-1
2554,我灬嗜杀,21,2,5,2218,2618,2818,2001,2031,2061,-1,51021,21,7,52721,19,9,52621,19,11,-1,-1,-1
2555,紫辰天,21,3,5,2018,3018,3218,2001,2011,2061,-1,61742,19,7,61043,18,9,55421,18,11,-1,-1,-1
2556,慕世古风,21,2,5,2018,2618,2818,2001,2011,2071,-1,61841,18,7,61942,19,9,61743,20,11,-1,-1,-1
2557,幸福来了,21,2,1,4018,5018,5218,3001,3011,3071,-1,53821,20,3,54521,18,7,51221,21,9,-1,-1,-1
2558,紫辰仓库1,21,2,1,4218,4618,4818,3001,3011,3071,-1,61643,21,3,51021,19,7,54821,18,9,-1,-1,-1
2559,☆大神☆,21,3,5,2018,3018,3218,2001,2011,2061,-1,55341,18,3,60341,19,9,54521,21,11,-1,-1,-1
2560,奶多多,21,3,5,2018,3018,3218,2001,2011,2071,-1,61641,18,3,60341,21,9,54521,21,11,-1,-1,-1
2561,盐酸曲马多,21,0,5,418,818,1018,1501,1511,1581,-1,61442,20,7,61842,18,9,60842,20,11,-1,-1,-1
2562,丨杀丶破狼,21,1,1,318,1118,1318,1001,1021,1081,-1,60341,19,7,62142,20,9,61841,18,11,-1,-1,-1
2563,苏芷雪捄,21,2,1,4218,4618,4818,3001,3041,3071,-1,61642,20,3,62141,20,7,60643,21,9,-1,-1,-1
2564,走马观花,21,0,3,218,718,918,1001,1031,1071,-1,60341,19,1,54521,20,7,53521,19,9,-1,-1,-1
2565,也许是奶牛,21,2,1,4118,4618,4818,3001,3011,3071,-1,54021,20,3,51021,18,7,54821,21,9,-1,-1,-1
2566,依の私宠,21,0,3,618,818,1018,1501,1511,1581,-1,62141,21,5,54821,18,9,52721,19,11,-1,-1,-1
2567,勇敢的心,21,1,3,118,1118,1318,1001,1011,1081,-1,61141,21,1,62141,21,7,52321,19,9,-1,-1,-1
2568,雪き颖,21,2,1,4218,4618,4818,3001,3041,3071,-1,55341,21,3,62141,21,7,51221,21,9,-1,-1,-1
2569,请叫我方少,21,2,5,2018,2618,2818,2001,2011,2071,-1,61841,20,7,61241,21,9,60941,19,11,-1,-1,-1
2570,杨神仙,21,1,3,618,1218,1418,1501,1511,1581,-1,61742,21,5,61441,19,9,52821,19,11,-1,-1,-1
2571,世界名魔,21,0,3,618,818,1018,1501,1511,1581,-1,51021,19,5,52921,19,9,51221,19,11,-1,-1,-1
2572,灵魂之泉,21,1,5,518,1218,1418,1501,1511,1581,-1,61441,21,7,52621,20,9,54421,19,11,-1,-1,-1
2573,Meicn,21,0,1,118,718,918,1001,1011,1071,-1,60341,20,7,62241,20,9,54521,20,11,-1,-1,-1
2574,新势力丨甯,21,0,1,218,718,918,1001,1031,1071,-1,60341,21,7,52621,18,9,51021,18,11,-1,-1,-1
2575,撸啊撸,21,1,1,318,1118,1318,1001,1021,1071,-1,60341,20,7,52621,20,9,51021,18,11,-1,-1,-1
2576,贺小宝,21,0,5,418,818,1018,1501,1511,1581,-1,61243,19,7,61743,20,9,61541,18,11,-1,-1,-1
2577,无敌聊爆窄,21,3,5,2018,3018,3218,2001,2011,2071,-1,53821,20,3,53121,21,9,54521,18,11,-1,-1,-1
2578,嗷嗷嗷呜,21,0,3,218,718,918,1001,1031,1071,-1,61141,20,1,61841,19,7,61143,20,9,-1,-1,-1
2579,丿桃子,21,2,5,2118,2618,2818,2001,2021,2071,-1,54521,20,7,51221,20,9,55421,19,11,-1,-1,-1
2580,古念恩,21,3,5,2118,3018,3218,2001,2021,2071,-1,51021,20,7,51221,18,9,55421,19,11,-1,-1,-1
2581,了落星痕,21,0,3,418,818,1018,1501,1531,1581,-1,62141,18,5,52821,20,9,52721,18,11,-1,-1,-1
2582,宓纯馨汐,21,2,1,4118,5018,5218,3001,3041,3071,-1,62043,20,3,62141,18,7,61441,18,9,-1,-1,-1
2583,君若剑,21,2,1,4018,5018,5218,3001,3011,3071,-1,61642,21,3,61742,18,7,61241,19,9,-1,-1,-1
2584,墨羽晏堂,21,0,3,518,818,1018,1501,1511,1581,-1,62141,18,5,61243,18,9,51221,20,11,-1,-1,-1
2585,結局太沉,21,3,5,2118,3018,3218,2001,2021,2071,-1,62141,19,7,53921,21,9,55421,19,11,-1,-1,-1
2586,Nike,21,1,3,418,1218,1418,1501,1511,1581,-1,61742,21,5,61443,20,9,52921,20,11,-1,-1,-1
2587,メ旋律灬,21,2,5,2218,2618,2818,2001,2031,2061,-1,61742,18,7,53921,19,9,55421,20,11,-1,-1,-1
2588,独特幽灵,21,2,1,4118,4618,4818,3001,3041,3071,-1,61643,20,3,51021,21,7,52721,18,9,-1,-1,-1
2589,北仑小姐ソ,21,0,3,618,818,1018,1501,1511,1581,-1,51021,20,5,51221,20,9,53921,18,11,-1,-1,-1
2590,云雾荔,21,1,5,418,1218,1418,1501,1511,1581,-1,62042,21,7,62242,19,9,52521,18,11,-1,-1,-1
2591,CH小天,21,2,1,4018,5018,5218,3001,3041,3071,-1,55321,18,3,51021,21,7,51221,19,9,-1,-1,-1
2592,懿猪儿,21,0,3,218,718,918,1001,1031,1081,-1,54721,19,1,51021,20,7,54421,21,9,-1,-1,-1
2593,银牙烈虎丶,21,0,3,618,818,1018,1501,1511,1581,-1,61742,20,5,51221,18,9,52921,18,11,-1,-1,-1
2594,叶翎羽o0,21,2,1,4218,5018,5218,3001,3011,3071,-1,55341,21,3,51021,18,7,52821,18,9,-1,-1,-1
2595,云上惜珊,21,2,5,2118,2618,2818,2001,2021,2071,-1,61742,18,7,61242,20,9,53421,18,11,-1,-1,-1
2596,浮生若梦,21,0,5,418,818,1018,1501,1531,1581,-1,60643,21,7,61741,18,9,61341,20,11,-1,-1,-1
2597,潇湘诗双,21,0,3,618,818,1018,1501,1511,1581,-1,54521,21,5,54821,20,9,54821,21,11,-1,-1,-1
2598,杀戮灬浩云,21,2,5,2018,2618,2818,2001,2011,2071,-1,53821,20,3,55221,18,9,54521,18,11,-1,-1,-1
2599,牛大叔,21,0,3,618,818,1018,1501,1531,1581,-1,54521,21,5,54821,21,9,52921,20,11,-1,-1,-1
2600,舞觅痕,21,2,5,2118,2618,2818,2001,2021,2071,-1,61841,20,7,52921,18,9,52621,20,11,-1,-1,-1
2601,回忆中的你,21,0,1,218,718,918,1001,1031,1071,-1,61141,18,7,60443,18,9,61841,21,11,-1,-1,-1
2602,别漓儿,21,0,5,418,818,1018,1501,1511,1581,-1,60042,20,7,61842,21,9,52321,19,11,-1,-1,-1
2603,嗯嗯啊啊,21,1,3,218,1118,1318,1001,1031,1071,-1,61141,20,1,61841,21,7,54421,19,9,-1,-1,-1
2604,伊夏柒,21,2,1,4218,4618,4818,3001,3011,3071,-1,55321,19,3,51021,19,7,52821,19,9,-1,-1,-1
2605,靓仔墩,21,0,3,118,718,918,1001,1011,1071,-1,61141,19,1,62141,18,7,60842,21,9,-1,-1,-1
2606,十六夜:?,21,2,1,4218,5018,5218,3001,3011,3071,-1,55321,19,3,51021,21,7,51221,20,9,-1,-1,-1
2607,香馍馍,21,1,3,118,1118,1318,1001,1011,1081,-1,61141,18,1,51021,20,7,51121,19,9,-1,-1,-1
2608,战神念雪,21,0,3,218,718,918,1001,1031,1071,-1,51621,18,1,51021,19,7,54421,18,9,-1,-1,-1
2609,帝族飘雪,21,2,1,4218,4618,4818,3001,3011,3071,-1,61642,18,3,54521,21,7,52921,21,9,-1,-1,-1
2610,泣雨沙,21,0,5,618,818,1018,1501,1511,1581,-1,60741,21,7,55421,21,9,52321,20,11,-1,-1,-1
2611,万剑一,21,3,5,2218,3018,3218,2001,2031,2071,-1,61742,20,7,52921,18,9,51821,19,11,-1,-1,-1
2612,岚丶枫,21,1,1,318,1118,1318,1001,1021,1071,-1,61141,20,7,53321,19,9,54521,20,11,-1,-1,-1
2613,快到怀里来,21,0,3,218,718,918,1001,1031,1071,-1,60341,18,1,51021,20,7,51121,19,9,-1,-1,-1
2614,蓝蓝雨,21,3,5,2118,3018,3218,2001,2021,2071,-1,54521,20,7,53921,21,9,52621,21,11,-1,-1,-1
2615,凌风舞,21,1,3,318,1118,1318,1001,1021,1071,-1,51621,18,1,51021,20,7,52321,18,9,-1,-1,-1
2616,布拉戈惜梦,21,3,5,2118,3018,3218,2001,2021,2061,-1,61742,19,7,60943,18,9,51821,18,11,-1,-1,-1
2617,小公牛琰琰,21,2,1,4018,4618,4818,3001,3041,3071,-1,62043,19,3,54521,19,7,54821,18,9,-1,-1,-1
2618,金灵永虚,21,0,3,618,818,1018,1501,1531,1581,-1,54521,20,5,52821,18,9,52921,21,11,-1,-1,-1
2619,幽幽剑峰,21,1,5,418,1218,1418,1501,1511,1581,-1,61443,20,7,53321,19,9,54421,18,11,-1,-1,-1
2620,兔子吃萝卜,21,1,1,118,1118,1318,1001,1011,1081,-1,60341,20,7,52621,19,9,54521,21,11,-1,-1,-1
2621,有食唔食,21,1,3,618,1218,1418,1501,1511,1581,-1,51021,18,5,52821,19,9,52821,20,11,-1,-1,-1
2622,无声飞絮,21,0,5,518,818,1018,1501,1511,1581,-1,60741,21,7,61843,21,9,61541,19,11,-1,-1,-1
2623,静安珊,21,2,5,2018,2618,2818,2001,2011,2071,-1,55121,18,3,52421,18,9,54521,18,11,-1,-1,-1
2624,爱与不爱丶,21,0,3,118,718,918,1001,1011,1081,-1,60341,20,1,54521,19,7,54321,19,9,-1,-1,-1
2625,布「熊,21,2,1,4218,4618,4818,3001,3011,3071,-1,54021,20,3,54521,21,7,51221,18,9,-1,-1,-1
2626,顶级男子,21,2,5,2018,2618,2818,2001,2011,2071,-1,53821,21,3,51621,19,9,51021,20,11,-1,-1,-1
2627,殷香菱,21,2,5,2118,2618,2818,2001,2021,2071,-1,61742,21,7,52921,20,9,55421,20,11,-1,-1,-1
2628,美丽的山城,21,1,3,218,1118,1318,1001,1031,1081,-1,60341,19,1,51021,20,7,54421,20,9,-1,-1,-1
2629,慕少影,21,2,1,4118,4618,4818,3001,3041,3071,-1,55341,20,3,54521,20,7,53921,21,9,-1,-1,-1
2630,莫忘丶,21,0,3,118,718,918,1001,1011,1081,-1,60341,18,1,51021,18,7,53521,21,9,-1,-1,-1
2631,浪漫木魚,21,0,3,318,718,918,1001,1021,1081,-1,60341,20,1,61841,18,7,52321,21,9,-1,-1,-1
2632,粉嫩的木耳,21,2,1,4118,4618,4818,3001,3041,3071,-1,55341,19,3,54521,21,7,51221,19,9,-1,-1,-1
2633,90逅貴詛,21,1,5,518,1218,1418,1501,1511,1581,-1,60642,18,7,61743,18,9,51521,20,11,-1,-1,-1
2634,Jj小乙,21,3,5,2118,3018,3218,2001,2021,2061,-1,61643,19,3,53021,21,9,51021,21,11,-1,-1,-1
2635,加长香蕉,21,0,1,218,718,918,1001,1031,1081,-1,52421,19,7,53321,21,9,51021,18,11,-1,-1,-1
2636,灵妖小狐仙,21,2,5,2018,2618,2818,2001,2011,2061,-1,61742,20,7,61043,21,9,51821,18,11,-1,-1,-1
2637,护士控,21,1,1,318,1118,1318,1001,1021,1081,-1,60341,21,7,60142,20,9,62141,19,11,-1,-1,-1
2638,潇湘雨寒,21,3,5,2018,3018,3218,2001,2011,2071,-1,61642,18,3,60341,20,9,61841,18,11,-1,-1,-1
2639,秋亦殇,21,2,1,4118,4618,4818,3001,3011,3071,-1,61643,18,3,61841,18,7,52921,20,9,-1,-1,-1
2640,来见喜,21,0,3,418,818,1018,1501,1511,1581,-1,61742,18,5,60642,18,9,60943,19,11,-1,-1,-1
2641,开盟2叉叉,21,0,3,218,718,918,1001,1031,1071,-1,60341,21,1,61742,18,7,61341,21,9,-1,-1,-1
2642,叼丝不哭,21,1,5,518,1218,1418,1501,1531,1581,-1,54821,18,7,55421,20,9,53521,19,11,-1,-1,-1
2643,叨叨V小宝,21,1,1,118,1118,1318,1001,1011,1081,-1,60341,18,7,53421,20,9,54521,21,11,-1,-1,-1
2644,郁闷的喵,21,0,3,218,718,918,1001,1031,1081,-1,60341,21,1,54521,21,7,51521,19,9,-1,-1,-1
2645,猪头宝宝,21,2,5,2218,2618,2818,2001,2031,2061,-1,55321,20,3,55221,19,9,51021,18,11,-1,-1,-1
2646,放肆2大爷,21,0,5,618,818,1018,1501,1531,1581,-1,61042,20,7,60941,19,9,54321,20,11,-1,-1,-1
2647,GOD莱克,21,1,3,218,1118,1318,1001,1031,1081,-1,61141,18,1,61742,19,7,52321,19,9,-1,-1,-1
2648,午夜霸王,21,3,5,2118,3018,3218,2001,2021,2071,-1,51021,18,7,52721,20,9,51821,18,11,-1,-1,-1
2649,暧尼妹,21,0,3,418,818,1018,1501,1531,1581,-1,61841,19,5,60042,21,9,53921,18,11,-1,-1,-1
2650,无人之境,21,3,5,2018,3018,3218,2001,2011,2061,-1,51021,21,7,54821,21,9,53321,21,11,-1,-1,-1
2651,若相惜,21,2,5,2118,2618,2818,2001,2021,2071,-1,51021,21,7,52721,19,9,51821,20,11,-1,-1,-1
2652,理想乡,21,2,5,2218,2618,2818,2001,2031,2071,-1,61841,18,7,61442,18,9,53421,20,11,-1,-1,-1
2653,皇甫晓露,21,0,3,618,818,1018,1501,1511,1581,-1,61742,21,5,52821,18,9,52821,21,11,-1,-1,-1
2654,羽小辰,21,2,1,4018,4618,4818,3001,3041,3071,-1,61641,20,3,61742,18,7,61243,21,9,-1,-1,-1
2655,情谊迷迷,21,0,3,118,718,918,1001,1011,1081,-1,61141,19,1,61841,21,7,51121,19,9,-1,-1,-1
2656,云渺飘飘,21,0,5,618,818,1018,1501,1511,1581,-1,62243,18,7,51821,18,9,53521,19,11,-1,-1,-1
2657,巫宇苍,21,2,1,4118,4618,4818,3001,3011,3071,-1,61643,19,3,61841,18,7,52921,19,9,-1,-1,-1
2658,樱空释夏,21,1,5,618,1218,1418,1501,1511,1581,-1,54821,18,7,53421,19,9,51521,21,11,-1,-1,-1
2659,羿子墨,21,1,5,418,1218,1418,1501,1511,1581,-1,60942,19,7,61741,21,9,61542,18,11,-1,-1,-1
2660,紫堂安柔,21,3,5,2118,3018,3218,2001,2021,2061,-1,61841,20,7,60942,21,9,61741,19,11,-1,-1,-1
2661,黄先生丶,21,2,1,4218,5018,5218,3001,3011,3071,-1,51321,20,3,54521,20,7,52921,18,9,-1,-1,-1
2662,北傲丶冥,21,3,5,2018,3018,3218,2001,2011,2071,-1,62141,18,7,51221,20,9,51821,20,11,-1,-1,-1
2663,幽竹若水,21,2,1,4018,4618,4818,3001,3041,3071,-1,51321,18,3,54521,20,7,52721,19,9,-1,-1,-1
2664,青虹紫电,21,1,3,118,1118,1318,1001,1011,1081,-1,61141,18,1,54521,18,7,52321,21,9,-1,-1,-1
2665,ㄆ℡大小姐,21,0,3,418,818,1018,1501,1511,1581,-1,51021,19,5,54821,19,9,52721,21,11,-1,-1,-1
2666,布拉戈微笑,21,3,5,2018,3018,3218,2001,2011,2061,-1,62141,21,7,54821,18,9,53421,19,11,-1,-1,-1
2667,潇洒哥,21,0,5,518,818,1018,1501,1511,1581,-1,52821,19,7,51821,20,9,52521,19,11,-1,-1,-1
2668,龙城天下,21,0,3,218,718,918,1001,1031,1071,-1,61141,21,1,51021,21,7,51521,20,9,-1,-1,-1
2669,大漠孤烟,21,0,3,618,818,1018,1501,1531,1581,-1,61742,21,5,60943,20,9,61443,18,11,-1,-1,-1
2670,魅影铭王,21,0,3,118,718,918,1001,1011,1071,-1,61141,19,1,62141,21,7,60842,18,9,-1,-1,-1
2671,鬼魅双杀,21,1,5,618,1218,1418,1501,1511,1581,-1,60942,19,7,60142,18,9,61543,21,11,-1,-1,-1
2672,大青山,21,0,3,418,818,1018,1501,1511,1581,-1,62141,20,5,61441,18,9,60042,18,11,-1,-1,-1
2673,差一刀,21,1,5,418,1218,1418,1501,1511,1581,-1,60541,21,7,62242,19,9,61543,18,11,-1,-1,-1
2674,巴桑桑,21,2,5,2218,2618,2818,2001,2031,2071,-1,61642,19,3,60341,20,9,54521,21,11,-1,-1,-1
2675,廖寂泽,21,1,1,118,1118,1318,1001,1011,1081,-1,61141,21,7,61843,21,9,51021,21,11,-1,-1,-1
2676,游戏之王,21,2,1,4118,4618,4818,3001,3011,3071,-1,62043,21,3,61841,21,7,60541,18,9,-1,-1,-1
2677,花羽寒,21,2,1,4118,4618,4818,3001,3041,3071,-1,62043,21,3,61841,19,7,52821,21,9,-1,-1,-1
2678,紫色追猎,21,1,3,518,1218,1418,1501,1511,1581,-1,62141,19,5,53921,18,9,54821,21,11,-1,-1,-1
2679,月庄月庄,21,0,3,618,818,1018,1501,1531,1581,-1,61841,19,5,54821,20,9,54821,19,11,-1,-1,-1
2680,鬼魅超神,21,0,1,218,718,918,1001,1031,1081,-1,51621,20,7,53421,19,9,54521,18,11,-1,-1,-1
2681,淡陌年华,21,2,1,4018,5018,5218,3001,3011,3071,-1,61643,18,3,61742,20,7,60041,18,9,-1,-1,-1
2682,情长浪子,21,3,5,2218,3018,3218,2001,2031,2071,-1,61643,20,3,55221,18,9,54521,21,11,-1,-1,-1
2683,老先生,21,2,5,2118,2618,2818,2001,2021,2071,-1,55341,19,3,61141,19,9,61742,21,11,-1,-1,-1
2684,梦蛊c,21,1,5,518,1218,1418,1501,1531,1581,-1,60942,18,7,62241,20,9,51121,20,11,-1,-1,-1
2685,曦晨魅颖,21,3,5,2118,3018,3218,2001,2021,2071,-1,61742,21,7,61441,19,9,53421,18,11,-1,-1,-1
2686,小祭安,21,2,5,2018,2618,2818,2001,2011,2071,-1,61742,19,7,60643,21,9,51821,18,11,-1,-1,-1
2687,郗安邦,21,1,3,618,1218,1418,1501,1511,1581,-1,61742,20,5,61242,20,9,53921,18,11,-1,-1,-1
2688,幕世星乐欢,21,1,1,118,1118,1318,1001,1011,1081,-1,61141,18,7,60441,19,9,61841,21,11,-1,-1,-1
2689,瑟浩元浩,21,0,5,418,818,1018,1501,1511,1581,-1,61241,18,7,60443,20,9,61543,21,11,-1,-1,-1
2690,法狂飙,21,2,5,2018,2618,2818,2001,2011,2071,-1,54021,19,3,53021,19,9,54521,18,11,-1,-1,-1
2691,剑气冲销,21,2,1,4118,4618,4818,3001,3041,3071,-1,55121,19,3,54521,19,7,51221,19,9,-1,-1,-1
2692,皇极龙崖,21,2,5,2118,2618,2818,2001,2021,2071,-1,62043,19,3,60341,20,9,54521,19,11,-1,-1,-1
2693,杀戮灬暗冥,21,1,3,518,1218,1418,1501,1531,1581,-1,62141,21,5,60641,21,9,61942,18,11,-1,-1,-1
2694,破砕荭0m,21,2,5,2018,2618,2818,2001,2011,2071,-1,51021,18,7,54821,19,9,53321,18,11,-1,-1,-1
2695,卜颜雪,21,2,1,4018,4618,4818,3001,3041,3071,-1,55321,21,3,54521,19,7,53921,19,9,-1,-1,-1
2696,相依ゞ,21,2,1,4018,5018,5218,3001,3011,3071,-1,62043,19,3,61841,18,7,54821,19,9,-1,-1,-1
2697,疯子、明少,21,2,5,2018,2618,2818,2001,2011,2061,-1,51321,19,3,54721,21,9,51021,21,11,-1,-1,-1
2698,开盟红赭苍,21,2,1,4118,4618,4818,3001,3041,3071,-1,61642,18,3,61742,18,7,53921,19,9,-1,-1,-1
2699,追命罗刹,21,1,1,218,1118,1318,1001,1031,1071,-1,55221,20,7,53321,18,9,54521,18,11,-1,-1,-1
2700,宓玄天,21,2,1,4218,5018,5218,3001,3011,3071,-1,61641,20,3,51021,19,7,52921,19,9,-1,-1,-1
2701,结构化,21,3,5,2018,3018,3218,2001,2011,2061,-1,62141,18,7,60742,18,9,51821,19,11,-1,-1,-1
2702,陌炎邪,21,1,3,518,1218,1418,1501,1531,1581,-1,62141,20,5,60942,21,9,60242,19,11,-1,-1,-1
2703,花花小忠子,21,1,3,518,1218,1418,1501,1531,1581,-1,51021,20,5,54821,20,9,53921,20,11,-1,-1,-1
2704,出来打工妹,21,2,5,2218,2618,2818,2001,2031,2061,-1,61643,21,3,60341,18,9,51021,19,11,-1,-1,-1
2705,帝族西风,21,0,1,218,718,918,1001,1031,1081,-1,61141,19,7,60443,19,9,62141,19,11,-1,-1,-1
2706,妖战、就沾,21,0,3,418,818,1018,1501,1531,1581,-1,61742,19,5,60942,21,9,51221,18,11,-1,-1,-1
2707,星星来了,21,2,5,2118,2618,2818,2001,2021,2071,-1,51021,20,7,52821,19,9,52621,19,11,-1,-1,-1
2708,冰凉小手,21,3,5,2218,3018,3218,2001,2031,2071,-1,61642,20,3,51621,20,9,54521,21,11,-1,-1,-1
2709,帝族童心,21,0,3,218,718,918,1001,1031,1071,-1,53121,19,1,51021,19,7,54321,20,9,-1,-1,-1
2710,小欢欢,21,1,3,218,1118,1318,1001,1031,1071,-1,60341,20,1,61742,21,7,51521,21,9,-1,-1,-1
2711,七彩人偶师,21,0,3,618,818,1018,1501,1511,1581,-1,51021,21,5,53921,18,9,52921,21,11,-1,-1,-1
2712,独霸灵山,21,3,5,2118,3018,3218,2001,2021,2071,-1,61841,19,7,52921,18,9,51821,18,11,-1,-1,-1
2713,墨羽迎蓉,21,2,5,2118,2618,2818,2001,2021,2071,-1,54521,19,7,53921,20,9,51821,19,11,-1,-1,-1
2714,蛇姬之舞,21,0,1,218,718,918,1001,1031,1081,-1,60341,20,7,62143,21,9,54521,21,11,-1,-1,-1
2715,尼诺诺,21,1,5,518,1218,1418,1501,1531,1581,-1,60041,18,7,52621,21,9,54321,21,11,-1,-1,-1
2716,寒の月,21,1,3,418,1218,1418,1501,1511,1581,-1,61742,21,5,52921,20,9,53921,20,11,-1,-1,-1
2717,臭美ゆ鈕鈕,21,0,5,618,818,1018,1501,1531,1581,-1,61042,19,7,62241,19,9,51521,21,11,-1,-1,-1
2718,豪门、止血,21,2,5,2218,2618,2818,2001,2031,2071,-1,55121,18,3,51621,19,9,54521,20,11,-1,-1,-1
2719,叶孤城,21,2,1,4218,4618,4818,3001,3041,3071,-1,62043,21,3,54521,21,7,52821,18,9,-1,-1,-1
2720,东方玄扬,21,3,5,2018,3018,3218,2001,2011,2061,-1,55341,19,3,61141,19,9,61742,21,11,-1,-1,-1
2721,万剑归鞘,21,0,5,518,818,1018,1501,1511,1581,-1,62041,19,7,52621,18,9,51121,18,11,-1,-1,-1
2722,颓废纠结,21,3,5,2118,3018,3218,2001,2021,2071,-1,61841,19,7,60741,20,9,51821,21,11,-1,-1,-1
2723,19hj,20,2,5,2018,2618,2818,2001,2021,2071,-1,61642,20,3,61141,19,9,54521,20,11,-1,-1,-1
2724,青青欣恋,20,1,5,618,1218,1418,1501,1511,1581,-1,60043,18,7,53321,19,9,51121,20,11,-1,-1,-1
2725,彼岸花开,20,0,5,518,818,1018,1501,1511,1581,-1,61041,20,7,61843,19,9,54421,20,11,-1,-1,-1
2726,掂过碌蔗,20,2,5,2018,2618,2818,2001,2021,2071,-1,62043,20,3,53121,20,9,54521,19,11,-1,-1,-1
2727,沫独渊An,20,2,1,4018,4618,4818,3001,3041,3071,-1,62043,18,3,51021,18,7,52921,18,9,-1,-1,-1
2728,慕世新宿,20,1,1,318,1118,1318,1001,1011,1071,-1,54721,20,7,53421,18,9,54521,18,11,-1,-1,-1
2729,妖怪、,20,3,5,2118,3018,3218,2001,2011,2061,-1,61642,18,3,55221,19,9,54521,19,11,-1,-1,-1
2730,鱼忘七秒,20,1,1,218,1118,1318,1001,1011,1071,-1,61141,18,7,62143,20,9,54521,20,11,-1,-1,-1
2731,郗楚风,20,0,3,418,818,1018,1501,1511,1581,-1,62141,19,5,54821,19,9,52821,20,11,-1,-1,-1
2732,云缥缈,20,1,1,218,1118,1318,1001,1031,1081,-1,61141,20,7,60443,19,9,62141,19,11,-1,-1,-1
2733,快到碗里来,20,0,3,118,718,918,1001,1031,1081,-1,61141,19,1,61742,19,7,54421,19,9,-1,-1,-1
2734,生肉包,20,2,1,4118,4618,4818,3001,3041,3071,-1,54021,19,3,54521,20,7,53921,18,9,-1,-1,-1
2735,默默少主,20,2,1,4218,5018,5218,3001,3041,3071,-1,61643,19,3,62141,18,7,60243,20,9,-1,-1,-1
2736,慕世宇宙,20,2,1,4018,4618,4818,3001,3041,3071,-1,61643,20,3,61742,20,7,52821,18,9,-1,-1,-1
2737,缔造花哥,20,1,3,618,1218,1418,1501,1511,1581,-1,51021,20,5,52921,18,9,54821,19,11,-1,-1,-1
2738,旧岛有约,20,2,1,4018,5018,5218,3001,3041,3071,-1,55341,19,3,62141,19,7,60442,18,9,-1,-1,-1
2739,芈芈芈芈,20,1,5,418,1218,1418,1501,1531,1581,-1,61042,19,7,52621,19,9,53521,20,11,-1,-1,-1
2740,时尚气质,20,1,5,618,1218,1418,1501,1511,1581,-1,60542,19,7,61743,19,9,61543,18,11,-1,-1,-1
2741,风云夜少,20,0,3,118,718,918,1001,1011,1071,-1,55221,18,1,54521,20,7,51121,19,9,-1,-1,-1
2742,残血雕龙,20,3,5,2018,3018,3218,2001,2021,2071,-1,62141,19,7,62042,20,9,55421,18,11,-1,-1,-1
