"Id
===
Id
===
int-cs","名称
===
Name
===
string-cs","显示名称
===
ShowName
===
string-c","分组Id
===
GroupId
===
int-s","Buff类型(正面，负面)
===
BuffType
===
int-s","死亡消失
===
DissolveOnDied
===
int-s","能否给死人用
===
UseOnDead
===
int-s","优先级
===
Priority
===
int-s","互斥Id
===
Exclusive
===
int-s","最大叠加层数
===
MaxStackLevel
===
int-s","伤害类型
===
DamageType
===
int-s","结算点
===
HitPoiont
===
string-s","触发次数
===
HitCount
===
int-s","效果0.生效次数
===
Impact0.Enable
===
int-s","效果0.触发点
===
Impact0.AffectPoint
===
string-s","效果0.目标属性
===
Impact0.Field
===
string-s","效果0.加法公式
===
Impact0.AddExp
===
string-s","效果0.乘法公式
===
Impact0.MulExp
===
string-s","效果0.覆盖公式
===
Impact0.ResetExp
===
string-s","效果1.生效次数
===
Impact1.Enable
===
int-s","效果1.触发点
===
Impact1.AffectPoint
===
string-s","效果1.目标属性
===
Impact1.Field
===
string-s","效果1.加法公式
===
Impact1.AddExp
===
string-s","效果1.乘法公式
===
Impact1.MulExp
===
string-s","效果1.覆盖公式
===
Impact1.ResetExp
===
string-s","效果2.生效次数
===
Impact2.Enable
===
int-s","效果2.触发点
===
Impact2.AffectPoint
===
string-s","效果2.目标属性
===
Impact2.Field
===
string-s","效果2.加法公式
===
Impact2.AddExp
===
string-s","效果2.乘法公式
===
Impact2.MulExp
===
string-s","效果2.覆盖公式
===
Impact2.ResetExp
===
string-s","效果3.生效次数
===
Impact3.Enable
===
int-s","效果3.触发点
===
Impact3.AffectPoint
===
string-s","效果3.目标属性
===
Impact3.Field
===
string-s","效果3.加法公式
===
Impact3.AddExp
===
string-s","效果3.乘法公式
===
Impact3.MulExp
===
string-s","效果3.覆盖公式
===
Impact3.ResetExp
===
string-s","能否修改攻击目标
===
CanModifyTarget
===
string-s","能否使用技能
===
CanUseSkill
===
string-s","能否成为目标
===
CanTarget
===
string-s","能否成为子弹的目标
===
CanHitByBullet
===
string-s","能否被上Buff
===
CanAddBuff
===
string-s","能否被修改属性
===
CanModifyAttr
===
string-s","特效ID
===
EffectID
===
int-c","特效出现方式
===
ShowType
===
int-c","特殊特效
===
SpecEffect
===
int-c","特殊状态
===
AniState
===
int-c","效果0.目标属性
===
ImpactForClient0.Field
===
string-cs","效果0.加法公式
===
ImpactForClient0.AddExp
===
string-cs","效果1.目标属性
===
ImpactForClient1.Field
===
string-cs","效果1.加法公式
===
ImpactForClient1.AddExp
===
string-cs","效果2.目标属性
===
ImpactForClient2.Field
===
string-cs","效果2.加法公式
===
ImpactForClient2.AddExp
===
string-cs","效果3.目标属性
===
ImpactForClient3.Field
===
string-cs","效果3.加法公式
===
ImpactForClient3.AddExp
===
string-cs"
105161,剑舞,剑舞,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*0.8*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
105261,剑舞,剑舞,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*0.95*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
105361,剑舞,剑舞,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.1*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
105461,剑舞,剑舞,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.25*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
105561,剑舞,剑舞,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.4*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
106161,武器专注,武器专注,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,HitRating,((20+[Caster.ExAttr0]-8)/52*14)*2,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
106261,武器专注,武器专注,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,HitRating,((20+[Caster.ExAttr0]-8)/52*14)*4,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
106361,武器专注,武器专注,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,HitRating,((20+[Caster.ExAttr0]-8)/52*14)*6,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
106461,武器专注,武器专注,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,HitRating,((20+[Caster.ExAttr0]-8)/52*14)*8,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
106561,武器专注,武器专注,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,HitRating,((20+[Caster.ExAttr0]-8)/52*14)*10,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
107161,勇猛,勇猛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,PhyAttack,[Caster.PhyAttack]*0.02,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
107261,勇猛,勇猛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,PhyAttack,[Caster.PhyAttack]*0.04,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
107361,勇猛,勇猛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,PhyAttack,[Caster.PhyAttack]*0.06,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
107461,勇猛,勇猛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,PhyAttack,[Caster.PhyAttack]*0.08,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
107561,勇猛,勇猛,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,PhyAttack,[Caster.PhyAttack]*0.10,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
108161,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.20*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
108261,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.25*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
108361,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.30*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
108461,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.35*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
108561,乘胜,乘胜,0,999,0,0,1,-1,1,0,RoundEnd,999,1,ActionBegin,PhyAttack,[Caster.PhyAttack]*0.40*[Caster.Hp]/[Caster.MaxHp],1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
109161,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,1999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
109261,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
109361,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,2999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
109461,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3499,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
109561,还击,还击,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,StrikeRating,3999,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
110161,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700081)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
110261,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700082)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
110361,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700083)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
110461,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700084)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
110561,亡者复仇,亡者复仇,0,999,1,0,1,-1,1,0,RoundEnd,999,1,Died,Buff,"AddBuff(13,1,700085)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
151161,雷霆,雷霆,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.00*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700096)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
151261,雷霆,雷霆,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.10*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700097)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
151361,雷霆,雷霆,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.20*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700098)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
151461,雷霆,雷霆,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.30*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700099)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
151561,雷霆,雷霆,110,111,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.40*([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200)-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700100)",0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
152161,援护,援护,0,0,1,0,1,-1,1,0,RoundEnd,1,999,ModifyHp,Damage,0,"if(in([DamageType],96,97,98),1,0.9)",1,999,Hurt,Buff,"if(in([DamageType],96,97,98),0,AddBuff(10,1,700101))",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1524,0,-1,0,,,,,,,,
152261,援护,援护,0,0,1,0,1,-1,1,0,RoundEnd,1,999,ModifyHp,Damage,0,"if(in([DamageType],96,97,98),1,0.85)",1,999,Hurt,Buff,"if(in([DamageType],96,97,98),0,AddBuff(10,1,700102))",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1524,0,-1,0,,,,,,,,
152361,援护,援护,0,0,1,0,1,-1,1,0,RoundEnd,1,999,ModifyHp,Damage,0,"if(in([DamageType],96,97,98),1,0.80)",1,999,Hurt,Buff,"if(in([DamageType],96,97,98),0,AddBuff(10,1,700103))",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1524,0,-1,0,,,,,,,,
152461,援护,援护,0,0,1,0,1,-1,1,0,RoundEnd,2,999,ModifyHp,Damage,0,"if(in([DamageType],96,97,98),1,0.75)",1,999,Hurt,Buff,"if(in([DamageType],96,97,98),0,AddBuff(10,1,700104))",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1524,0,-1,0,,,,,,,,
152561,援护,援护,0,0,1,0,1,-1,1,0,RoundEnd,2,999,ModifyHp,Damage,0,"if(in([DamageType],96,97,98),1,0.70)",1,999,Hurt,Buff,"if(in([DamageType],96,97,98),0,AddBuff(10,1,700105))",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1524,0,-1,0,,,,,,,,
153161,强化,强化,0,0,1,0,1,-1,2,0,RoundEnd,999,900,BuffAdded,PhyDefence,[Target.PhyDefence]*0.4,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1534,0,-1,0,,,,,,,,
153261,强化,强化,0,0,1,0,1,-1,2,0,RoundEnd,999,900,BuffAdded,PhyDefence,[Target.PhyDefence]*0.5,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1534,0,-1,0,,,,,,,,
153361,强化,强化,0,0,1,0,1,-1,2,0,RoundEnd,999,900,BuffAdded,PhyDefence,[Target.PhyDefence]*0.6,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1534,0,-1,0,,,,,,,,
153461,强化,强化,0,0,1,0,1,-1,2,0,RoundEnd,999,900,BuffAdded,PhyDefence,[Target.PhyDefence]*0.7,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1534,0,-1,0,,,,,,,,
153561,强化,强化,0,0,1,0,1,-1,2,0,RoundEnd,999,900,BuffAdded,PhyDefence,[Target.PhyDefence]*0.8,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1534,0,-1,0,,,,,,,,
154161,钝击,钝击,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*0.5*(([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200))-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700003)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
154261,钝击,钝击,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*0.7*(([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200))-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700003)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
154361,钝击,钝击,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*0.9*(([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200))-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700003)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
154461,钝击,钝击,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.1*(([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200))-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700003)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
154561,钝击,钝击,110,112,1,0,1,-1,1,1,RoundEnd,1,1,BuffAdded,Hp,[Caster.PhyAttack]*1.3*(([Target.PhyDefence]/([Target.PhyDefence]+[Caster.Level]*42.5+200))-1),1,1,1,BuffAdded,Buff,"AddBuff(11,1,700003)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
155161,大地之盾,大地之盾,0,0,1,0,1,-1,1,0,RoundEnd,2,1,BuffAdded,PhyDefence,"if([Caster.PhyDefence]<(42.5*[Caster.Level]*0.3+0.3*200)/0.7,(42.5*[Caster.Level]*0.3+0.3*200)/0.7,[Caster.PhyDefence])",1,1,1,BuffAdded,MgkDefence,"if([Caster.MgkDefence]<(42.5*[Caster.Level]*0.02+0.02*200)/0.98,(42.5*[Caster.Level]*0.02+0.02*200)/0.98,[Caster.MgkDefence])",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1554,0,-1,0,,,,,,,,
155261,大地之盾,大地之盾,0,0,1,0,1,-1,1,0,RoundEnd,2,1,BuffAdded,PhyDefence,"if([Caster.PhyDefence]<(42.5*[Caster.Level]*0.35+0.35*200)/0.65,(42.5*[Caster.Level]*0.35+0.35*200)/0.65,[Caster.PhyDefence])",1,1,1,BuffAdded,MgkDefence,"if([Caster.MgkDefence]<(42.5*[Caster.Level]*0.04+0.04*200)/0.96,(42.5*[Caster.Level]*0.04+0.04*200)/0.96,[Caster.MgkDefence])",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1554,0,-1,0,,,,,,,,
155361,大地之盾,大地之盾,0,0,1,0,1,-1,1,0,RoundEnd,2,1,BuffAdded,PhyDefence,"if([Caster.PhyDefence]<(42.5*[Caster.Level]*0.4+0.4*200)/0.6,(42.5*[Caster.Level]*0.4+0.4*200)/0.6,[Caster.PhyDefence])",1,1,1,BuffAdded,MgkDefence,"if([Caster.MgkDefence]<(42.5*[Caster.Level]*0.06+0.06*200)/0.94,(42.5*[Caster.Level]*0.06+0.06*200)/0.94,[Caster.MgkDefence])",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1554,0,-1,0,,,,,,,,
155461,大地之盾,大地之盾,0,0,1,0,1,-1,1,0,RoundEnd,2,1,BuffAdded,PhyDefence,"if([Caster.PhyDefence]<(42.5*[Caster.Level]*0.45+0.45*200)/0.55,(42.5*[Caster.Level]*0.45+0.45*200)/0.55,[Caster.PhyDefence])",1,1,1,BuffAdded,MgkDefence,"if([Caster.MgkDefence]<(42.5*[Caster.Level]*0.08+0.08*200)/0.92,(42.5*[Caster.Level]*0.08+0.08*200)/0.92,[Caster.MgkDefence])",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1554,0,-1,0,,,,,,,,
155561,大地之盾,大地之盾,0,0,1,0,1,-1,1,0,RoundEnd,2,1,BuffAdded,PhyDefence,"if([Caster.PhyDefence]<(42.5*[Caster.Level]*0.5+0.5*200)/0.5,(42.5*[Caster.Level]*0.5+0.5*200)/0.5,[Caster.PhyDefence])",1,1,1,BuffAdded,MgkDefence,"if([Caster.MgkDefence]<(42.5*[Caster.Level]*0.1+0.1*200)/0.9,(42.5*[Caster.Level]*0.1+0.1*200)/0.9,[Caster.MgkDefence])",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,1554,0,-1,0,,,,,,,,
156161,迅捷,迅捷,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,DodgeRating,((20+[Caster.ExAttr0]-8)/52*14)*2,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
156261,迅捷,迅捷,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,DodgeRating,((20+[Caster.ExAttr0]-8)/52*14)*4,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
156361,迅捷,迅捷,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,DodgeRating,((20+[Caster.ExAttr0]-8)/52*14)*6,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
156461,迅捷,迅捷,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,DodgeRating,((20+[Caster.ExAttr0]-8)/52*14)*8,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
156561,迅捷,迅捷,0,999,0,0,1,-1,1,0,RoundEnd,999,999,BuffAdded,DodgeRating,((20+[Caster.ExAttr0]-8)/52*14)*10,1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
157161,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700116),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
157261,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700117),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
157361,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700118),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
157461,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700119),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
157561,不屈,不屈,0,999,1,0,1,-1,1,0,RoundEnd,999,999,ActionBegin,Buff,"if([Caster.Hp]/[Caster.MaxHp]<0.10,AddBuff(10,1,700120),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,-1,0,-1,0,,,,,,,,
158161,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700106),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
158261,荆棘,荆棘,0,999,1,0,1,-1,1,0,RoundEnd,999,999,Hurt,Buff,"if([Current.NeedMove]=1 and [DamageType]!=98 and [DamageType]!=97 and [DamageType]!=96,AddBuff(13,1,700107),0)",1,1,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,-1,BuffAdded,0,0,0,0,0,1,1,1,1,1,9602,1,-1,0,,,,,,,,
